idxNodes,NodeName,c_index
1575,13411.0,788
1576,1.0,789
1577,13414.0,789
1578,1.0,790
1579,13416.0,790
1580,0.0,791
1581,13417.0,791
1582,1.0,792
1583,13418.0,792
1584,1.0,793
1585,13419.0,793
1586,0.0,794
1587,13420.0,794
1588,1.0,795
1589,13421.0,795
1590,1.0,796
1591,13422.0,796
1592,1.0,797
1593,13425.0,797
1594,1.0,798
1595,13426.0,798
1596,1.0,799
1597,13427.0,799
1598,1.0,800
1599,13428.0,800
1600,1.0,801
1601,13429.0,801
1602,1.0,802
1603,13430.0,802
1604,1.0,803
1605,13431.0,803
1606,1.0,804
1607,13434.0,804
1608,1.0,805
1609,13435.0,805
1610,1.0,806
1611,13437.0,806
1612,0.0,807
1613,13439.0,807
1614,1.0,808
1615,13441.0,808
1616,1.0,809
1617,13447.0,809
1618,1.0,810
1619,13448.0,810
1620,1.0,811
1621,13449.0,811
1622,1.0,812
1623,13450.0,812
1624,1.0,813
1625,13451.0,813
1626,0.0,814
1627,13452.0,814
1628,0.0,815
1629,13453.0,815
1630,1.0,816
1631,13455.0,816
1632,1.0,817
1633,13456.0,817
1634,1.0,818
1635,13458.0,818
1636,1.0,819
1637,13460.0,819
1638,1.0,820
1639,13461.0,820
1640,0.0,821
1641,13462.0,821
1642,1.0,822
1643,13464.0,822
1644,0.0,823
1645,13466.0,823
1646,1.0,824
1647,13467.0,824
1648,1.0,825
1649,13468.0,825
1650,1.0,826
1651,13470.0,826
1652,1.0,827
1653,13471.0,827
1654,1.0,828
1655,13473.0,828
1656,0.0,829
1657,13474.0,829
1658,0.0,830
1659,13475.0,830
1660,0.0,831
1661,13476.0,831
1662,1.0,832
1663,13477.0,832
1664,0.0,833
1665,13479.0,833
1666,1.0,834
1667,13481.0,834
1668,0.0,835
1669,13482.0,835
1670,1.0,836
1671,13483.0,836
1672,0.0,837
1673,13484.0,837
1674,0.0,838
1675,13485.0,838
1676,1.0,839
1677,13486.0,839
1678,1.0,840
1679,13487.0,840
1680,1.0,841
1681,13488.0,841
1682,1.0,842
1683,13489.0,842
1684,1.0,843
1685,13491.0,843
1686,1.0,844
1687,13492.0,844
1688,0.0,845
1689,13493.0,845
1690,0.0,846
1691,13494.0,846
1692,1.0,847
1693,13495.0,847
1694,1.0,848
1695,13496.0,848
1696,0.0,849
1697,13497.0,849
1698,1.0,850
1699,13499.0,850
1700,1.0,851
1701,13500.0,851
1702,0.0,852
1703,13501.0,852
1704,1.0,853
1705,13502.0,853
1706,1.0,854
1707,13503.0,854
1708,1.0,855
1709,13504.0,855
1710,1.0,856
1711,13505.0,856
1712,0.0,857
1713,13506.0,857
1714,1.0,858
1715,13507.0,858
1716,0.0,859
1717,13508.0,859
1718,1.0,860
1719,13509.0,860
1720,1.0,861
1721,13510.0,861
1722,0.0,862
1723,13512.0,862
1724,1.0,863
1725,13513.0,863
1726,1.0,864
1727,13514.0,864
1728,1.0,865
1729,13515.0,865
1730,1.0,866
1731,13516.0,866
1732,1.0,867
1733,13517.0,867
1734,1.0,868
1735,13518.0,868
1736,1.0,869
1737,13519.0,869
1738,1.0,870
1739,13520.0,870
1740,1.0,871
1741,13521.0,871
1742,1.0,872
1743,13522.0,872
1744,1.0,873
1745,13523.0,873
1746,1.0,874
1747,13524.0,874
1748,1.0,875
1749,13525.0,875
1750,1.0,876
1751,13527.0,876
1752,1.0,877
1753,13529.0,877
1754,0.0,878
1755,13531.0,878
1756,1.0,879
1757,13532.0,879
1758,0.0,880
1759,13533.0,880
1760,1.0,881
1761,13534.0,881
1762,1.0,882
1763,13536.0,882
1764,1.0,883
1765,13538.0,883
1766,1.0,884
1767,13539.0,884
1768,1.0,885
1769,13544.0,885
1770,1.0,886
1771,13546.0,886
1772,1.0,887
1773,13548.0,887
1774,1.0,888
1775,13549.0,888
1776,0.0,889
1777,13551.0,889
1778,1.0,890
1779,13552.0,890
1780,1.0,891
1781,13555.0,891
1782,1.0,892
1783,13557.0,892
1784,1.0,893
1785,13558.0,893
1786,0.0,894
1787,13561.0,894
1788,1.0,895
1789,13562.0,895
1790,1.0,896
1791,13563.0,896
1792,1.0,897
1793,13564.0,897
1794,1.0,898
1795,13565.0,898
1796,1.0,899
1797,13566.0,899
1798,0.0,900
1799,13568.0,900
1800,1.0,901
1801,13569.0,901
1802,0.0,902
1803,13570.0,902
1804,1.0,903
1805,13571.0,903
1806,0.0,904
1807,13572.0,904
1808,1.0,905
1809,13573.0,905
1810,1.0,906
1811,13575.0,906
1812,1.0,907
1813,13576.0,907
1814,1.0,908
1815,13577.0,908
1816,1.0,909
1817,13579.0,909
1818,0.0,910
1819,13581.0,910
1820,0.0,911
1821,13583.0,911
1822,0.0,912
1823,13584.0,912
1824,1.0,913
1825,13587.0,913
1826,1.0,914
1827,13588.0,914
1828,1.0,915
1829,13589.0,915
1830,1.0,916
1831,13590.0,916
1832,1.0,917
1833,13591.0,917
1834,1.0,918
1835,13592.0,918
1836,1.0,919
1837,13593.0,919
1838,1.0,920
1839,13594.0,920
1840,1.0,921
1841,13596.0,921
1842,1.0,922
1843,13598.0,922
1844,1.0,923
1845,13599.0,923
1846,0.0,924
1847,13600.0,924
1848,1.0,925
1849,13601.0,925
1850,1.0,926
1851,13602.0,926
1852,1.0,927
1853,13603.0,927
1854,1.0,928
1855,13606.0,928
1856,1.0,929
1857,13607.0,929
1858,1.0,930
1859,13610.0,930
1860,1.0,931
1861,13611.0,931
1862,1.0,932
1863,13614.0,932
1864,0.0,933
1865,13615.0,933
1866,1.0,934
1867,13617.0,934
1868,0.0,935
1869,13618.0,935
1870,1.0,936
1871,13621.0,936
1872,1.0,937
1873,13623.0,937
1874,0.0,938
1875,13626.0,938
1876,1.0,939
1877,13627.0,939
1878,1.0,940
1879,13629.0,940
1880,1.0,941
1881,13630.0,941
1882,1.0,942
1883,13631.0,942
1884,1.0,943
1885,13632.0,943
1886,1.0,944
1887,13634.0,944
1888,1.0,945
1889,13635.0,945
1890,1.0,946
1891,13636.0,946
1892,1.0,947
1893,13637.0,947
1894,1.0,948
1895,13638.0,948
1896,1.0,949
1897,13639.0,949
1898,0.0,950
1899,13642.0,950
1900,1.0,951
1901,13643.0,951
1902,1.0,952
1903,13644.0,952
1904,1.0,953
1905,13645.0,953
1906,1.0,954
1907,13647.0,954
1908,0.0,955
1909,13649.0,955
1910,1.0,956
1911,13650.0,956
1912,1.0,957
1913,13651.0,957
1914,1.0,958
1915,13652.0,958
1916,1.0,959
1917,13654.0,959
1918,1.0,960
1919,13655.0,960
1920,0.0,961
1921,13656.0,961
1922,1.0,962
1923,13657.0,962
1924,1.0,963
1925,13658.0,963
1926,0.0,964
1927,13659.0,964
1928,1.0,965
1929,13662.0,965
1930,0.0,966
1931,13663.0,966
1932,1.0,967
1933,13666.0,967
1934,0.0,968
1935,13667.0,968
1936,1.0,969
1937,13668.0,969
1938,1.0,970
1939,13669.0,970
1940,1.0,971
1941,13670.0,971
1942,0.0,972
1943,13672.0,972
1944,1.0,973
1945,13673.0,973
1946,0.0,974
1947,13675.0,974
1948,0.0,975
1949,13678.0,975
1950,1.0,976
1951,13680.0,976
1952,1.0,977
1953,13681.0,977
1954,0.0,978
1955,13682.0,978
1956,0.0,979
1957,13684.0,979
1958,1.0,980
1959,13685.0,980
1960,0.0,981
1961,13686.0,981
1962,1.0,982
1963,13689.0,982
1964,1.0,983
1965,13690.0,983
1966,1.0,984
1967,13692.0,984
1968,2.0,985
1969,13694.0,985
1970,1.0,986
1971,13695.0,986
1972,1.0,987
1973,13697.0,987
1974,0.0,988
1975,13699.0,988
1976,1.0,989
1977,13700.0,989
1978,0.0,990
1979,13703.0,990
1980,1.0,991
1981,13704.0,991
1982,1.0,992
1983,13705.0,992
1984,0.0,993
1985,13706.0,993
1986,0.0,994
1987,13707.0,994
1988,0.0,995
1989,13708.0,995
1990,1.0,996
1991,13709.0,996
1992,1.0,997
1993,13710.0,997
1994,0.0,998
1995,13711.0,998
1996,0.0,999
1997,13712.0,999
1998,0.0,1000
1999,13715.0,1000
2000,0.0,1001
2001,13716.0,1001
2002,1.0,1002
2003,13717.0,1002
2004,0.0,1003
2005,13718.0,1003
2006,1.0,1004
2007,13719.0,1004
2008,1.0,1005
2009,13720.0,1005
2010,1.0,1006
2011,13721.0,1006
2012,1.0,1007
2013,13722.0,1007
2014,0.0,1008
2015,13723.0,1008
2016,1.0,1009
2017,13725.0,1009
2018,1.0,1010
2019,13726.0,1010
2020,1.0,1011
2021,13727.0,1011
2022,1.0,1012
2023,13728.0,1012
2024,1.0,1013
2025,13730.0,1013
2026,0.0,1014
2027,13731.0,1014
2028,1.0,1015
2029,13732.0,1015
2030,1.0,1016
2031,13735.0,1016
2032,0.0,1017
2033,13736.0,1017
2034,0.0,1018
2035,13737.0,1018
2036,1.0,1019
2037,13739.0,1019
2038,0.0,1020
2039,13740.0,1020
2040,1.0,1021
2041,13741.0,1021
2042,1.0,1022
2043,13742.0,1022
2044,1.0,1023
2045,13743.0,1023
2046,1.0,1024
2047,13744.0,1024
2048,0.0,1025
2049,13745.0,1025
2050,0.0,1026
2051,13747.0,1026
2052,1.0,1027
2053,13748.0,1027
2054,1.0,1028
2055,13750.0,1028
2056,0.0,1029
2057,13751.0,1029
2058,1.0,1030
2059,13752.0,1030
2060,0.0,1031
2061,13753.0,1031
2062,0.0,1032
2063,13754.0,1032
2064,1.0,1033
2065,13755.0,1033
2066,1.0,1034
2067,13756.0,1034
2068,1.0,1035
2069,13758.0,1035
2070,1.0,1036
2071,13759.0,1036
2072,1.0,1037
2073,13760.0,1037
2074,1.0,1038
2075,13761.0,1038
2076,0.0,1039
2077,13762.0,1039
2078,1.0,1040
2079,13763.0,1040
2080,1.0,1041
2081,13764.0,1041
2082,1.0,1042
2083,13767.0,1042
2084,1.0,1043
2085,13769.0,1043
2086,1.0,1044
2087,13771.0,1044
2088,1.0,1045
2089,13772.0,1045
2090,1.0,1046
2091,13774.0,1046
2092,1.0,1047
2093,13777.0,1047
2094,1.0,1048
2095,13778.0,1048
2096,0.0,1049
2097,13780.0,1049
2098,0.0,1050
2099,13781.0,1050
2100,1.0,1051
2101,13782.0,1051
2102,1.0,1052
2103,13784.0,1052
2104,0.0,1053
2105,13786.0,1053
2106,1.0,1054
2107,13787.0,1054
2108,1.0,1055
2109,13791.0,1055
2110,1.0,1056
2111,13792.0,1056
2112,2.0,1057
2113,13798.0,1057
2114,1.0,1058
2115,13799.0,1058
2116,0.0,1059
2117,13800.0,1059
2118,1.0,1060
2119,13801.0,1060
2120,1.0,1061
2121,13802.0,1061
2122,0.0,1062
2123,13803.0,1062
2124,1.0,1063
2125,13804.0,1063
2126,1.0,1064
2127,13805.0,1064
2128,1.0,1065
2129,13806.0,1065
2130,0.0,1066
2131,13807.0,1066
2132,1.0,1067
2133,13808.0,1067
2134,0.0,1068
2135,13809.0,1068
2136,1.0,1069
2137,13810.0,1069
2138,0.0,1070
2139,13811.0,1070
2140,1.0,1071
2141,13812.0,1071
2142,1.0,1072
2143,13813.0,1072
2144,1.0,1073
2145,13814.0,1073
2146,1.0,1074
2147,13815.0,1074
2148,1.0,1075
2149,13816.0,1075
2150,1.0,1076
2151,13817.0,1076
2152,0.0,1077
2153,13819.0,1077
2154,1.0,1078
2155,13821.0,1078
2156,1.0,1079
2157,13822.0,1079
2158,1.0,1080
2159,13823.0,1080
2160,1.0,1081
2161,13824.0,1081
2162,0.0,1082
2163,13826.0,1082
2164,1.0,1083
2165,13827.0,1083
2166,1.0,1084
2167,13828.0,1084
2168,1.0,1085
2169,13831.0,1085
2170,1.0,1086
2171,13832.0,1086
2172,0.0,1087
2173,13833.0,1087
2174,1.0,1088
2175,13835.0,1088
2176,0.0,1089
2177,13837.0,1089
2178,1.0,1090
2179,13838.0,1090
2180,0.0,1091
2181,13841.0,1091
2182,1.0,1092
2183,13842.0,1092
2184,1.0,1093
2185,13844.0,1093
2186,1.0,1094
2187,13845.0,1094
2188,1.0,1095
2189,13846.0,1095
2190,1.0,1096
2191,13848.0,1096
2192,1.0,1097
2193,13849.0,1097
2194,1.0,1098
2195,13850.0,1098
2196,1.0,1099
2197,13851.0,1099
2198,1.0,1100
2199,13853.0,1100
2200,1.0,1101
2201,13854.0,1101
2202,0.0,1102
2203,13856.0,1102
2204,1.0,1103
2205,13858.0,1103
2206,0.0,1104
2207,13859.0,1104
2208,1.0,1105
2209,13860.0,1105
2210,1.0,1106
2211,13862.0,1106
2212,0.0,1107
2213,13863.0,1107
2214,1.0,1108
2215,13865.0,1108
2216,1.0,1109
2217,13866.0,1109
2218,1.0,1110
2219,13867.0,1110
2220,1.0,1111
2221,13868.0,1111
2222,1.0,1112
2223,13869.0,1112
2224,1.0,1113
2225,13870.0,1113
2226,1.0,1114
2227,13871.0,1114
2228,1.0,1115
2229,13873.0,1115
2230,0.0,1116
2231,13874.0,1116
2232,1.0,1117
2233,13875.0,1117
2234,1.0,1118
2235,13876.0,1118
2236,1.0,1119
2237,13877.0,1119
2238,1.0,1120
2239,13878.0,1120
2240,1.0,1121
2241,13880.0,1121
2242,1.0,1122
2243,13881.0,1122
2244,1.0,1123
2245,13882.0,1123
2246,1.0,1124
2247,13883.0,1124
2248,1.0,1125
2249,13884.0,1125
2250,0.0,1126
2251,13885.0,1126
2252,1.0,1127
2253,13886.0,1127
2254,0.0,1128
2255,13887.0,1128
2256,1.0,1129
2257,13888.0,1129
2258,1.0,1130
2259,13889.0,1130
2260,1.0,1131
2261,13890.0,1131
2262,1.0,1132
2263,13892.0,1132
2264,0.0,1133
2265,13893.0,1133
2266,1.0,1134
2267,13894.0,1134
2268,1.0,1135
2269,13895.0,1135
2270,1.0,1136
2271,13897.0,1136
2272,0.0,1137
2273,13898.0,1137
2274,1.0,1138
2275,13899.0,1138
2276,0.0,1139
2277,13900.0,1139
2278,1.0,1140
2279,13901.0,1140
2280,1.0,1141
2281,13904.0,1141
2282,1.0,1142
2283,13908.0,1142
2284,1.0,1143
2285,13911.0,1143
2286,1.0,1144
2287,13914.0,1144
2288,1.0,1145
2289,13917.0,1145
2290,1.0,1146
2291,13918.0,1146
2292,1.0,1147
2293,13919.0,1147
2294,0.0,1148
2295,13922.0,1148
2296,1.0,1149
2297,13923.0,1149
2298,1.0,1150
2299,13924.0,1150
2300,1.0,1151
2301,13925.0,1151
2302,1.0,1152
2303,13926.0,1152
2304,1.0,1153
2305,13927.0,1153
2306,1.0,1154
2307,13928.0,1154
2308,0.0,1155
2309,13929.0,1155
2310,1.0,1156
2311,13930.0,1156
2312,1.0,1157
2313,13931.0,1157
2314,0.0,1158
2315,13932.0,1158
2316,1.0,1159
2317,13933.0,1159
2318,0.0,1160
2319,13934.0,1160
2320,0.0,1161
2321,13936.0,1161
2322,0.0,1162
2323,13937.0,1162
2324,1.0,1163
2325,13938.0,1163
2326,1.0,1164
2327,13939.0,1164
2328,1.0,1165
2329,13940.0,1165
2330,1.0,1166
2331,13941.0,1166
2332,1.0,1167
2333,13946.0,1167
2334,1.0,1168
2335,13947.0,1168
2336,0.0,1169
2337,13948.0,1169
2338,1.0,1170
2339,13949.0,1170
2340,1.0,1171
2341,13950.0,1171
2342,0.0,1172
2343,13951.0,1172
2344,0.0,1173
2345,13952.0,1173
2346,1.0,1174
2347,13953.0,1174
2348,1.0,1175
2349,13954.0,1175
2350,0.0,1176
2351,13955.0,1176
2352,1.0,1177
2353,13956.0,1177
2354,1.0,1178
2355,13959.0,1178
2356,1.0,1179
2357,13960.0,1179
2358,1.0,1180
2359,13962.0,1180
2360,0.0,1181
2361,13963.0,1181
2362,0.0,1182
2363,13967.0,1182
2364,1.0,1183
2365,13969.0,1183
2366,1.0,1184
2367,13971.0,1184
2368,1.0,1185
2369,13972.0,1185
2370,0.0,1186
2371,13973.0,1186
2372,1.0,1187
2373,13974.0,1187
2374,1.0,1188
2375,13975.0,1188
2376,0.0,1189
2377,13976.0,1189
2378,1.0,1190
2379,13978.0,1190
2380,1.0,1191
2381,13979.0,1191
2382,1.0,1192
2383,13980.0,1192
2384,1.0,1193
2385,13982.0,1193
2386,1.0,1194
2387,13983.0,1194
2388,1.0,1195
2389,13984.0,1195
2390,1.0,1196
2391,13985.0,1196
2392,1.0,1197
2393,13986.0,1197
2394,1.0,1198
2395,13988.0,1198
2396,1.0,1199
2397,13989.0,1199
2398,0.0,1200
2399,13990.0,1200
2400,1.0,1201
2401,13991.0,1201
2402,1.0,1202
2403,13992.0,1202
2404,1.0,1203
2405,13993.0,1203
2406,1.0,1204
2407,13994.0,1204
2408,1.0,1205
2409,13995.0,1205
2410,1.0,1206
2411,13999.0,1206
2412,0.0,1207
2413,14000.0,1207
2414,1.0,1208
2415,14001.0,1208
2416,1.0,1209
2417,14002.0,1209
2418,1.0,1210
2419,14004.0,1210
2420,1.0,1211
2421,14005.0,1211
2422,1.0,1212
2423,14006.0,1212
2424,0.0,1213
2425,14009.0,1213
2426,0.0,1214
2427,14012.0,1214
2428,1.0,1215
2429,14013.0,1215
2430,1.0,1216
2431,14014.0,1216
2432,1.0,1217
2433,14015.0,1217
2434,0.0,1218
2435,14016.0,1218
2436,1.0,1219
2437,14019.0,1219
2438,1.0,1220
2439,14020.0,1220
2440,0.0,1221
2441,14021.0,1221
2442,0.0,1222
2443,14022.0,1222
2444,0.0,1223
2445,14023.0,1223
2446,1.0,1224
2447,14024.0,1224
2448,1.0,1225
2449,14027.0,1225
2450,1.0,1226
2451,14029.0,1226
2452,1.0,1227
2453,14030.0,1227
2454,1.0,1228
2455,14031.0,1228
2456,1.0,1229
2457,14032.0,1229
2458,1.0,1230
2459,14034.0,1230
2460,1.0,1231
2461,14035.0,1231
2462,0.0,1232
2463,14036.0,1232
2464,0.0,1233
2465,14037.0,1233
2466,1.0,1234
2467,14038.0,1234
2468,1.0,1235
2469,14039.0,1235
2470,1.0,1236
2471,14040.0,1236
2472,0.0,1237
2473,14041.0,1237
2474,1.0,1238
2475,14044.0,1238
2476,1.0,1239
2477,14045.0,1239
2478,0.0,1240
2479,14046.0,1240
2480,1.0,1241
2481,14047.0,1241
2482,0.0,1242
2483,14048.0,1242
2484,1.0,1243
2485,14049.0,1243
2486,1.0,1244
2487,14050.0,1244
2488,1.0,1245
2489,14051.0,1245
2490,1.0,1246
2491,14052.0,1246
2492,1.0,1247
2493,14053.0,1247
2494,1.0,1248
2495,14054.0,1248
2496,1.0,1249
2497,14055.0,1249
2498,1.0,1250
2499,14056.0,1250
2500,1.0,1251
2501,14057.0,1251
2502,0.0,1252
2503,14059.0,1252
2504,1.0,1253
2505,14060.0,1253
2506,1.0,1254
2507,14062.0,1254
2508,1.0,1255
2509,14064.0,1255
2510,0.0,1256
2511,14066.0,1256
2512,1.0,1257
2513,14067.0,1257
2514,0.0,1258
2515,14068.0,1258
2516,1.0,1259
2517,14071.0,1259
2518,1.0,1260
2519,14073.0,1260
2520,1.0,1261
2521,14075.0,1261
2522,1.0,1262
2523,14076.0,1262
2524,1.0,1263
2525,14077.0,1263
2526,1.0,1264
2527,14078.0,1264
2528,1.0,1265
2529,14079.0,1265
2530,1.0,1266
2531,14080.0,1266
2532,0.0,1267
2533,14081.0,1267
2534,0.0,1268
2535,14082.0,1268
2536,1.0,1269
2537,14083.0,1269
2538,1.0,1270
2539,14085.0,1270
2540,1.0,1271
2541,14088.0,1271
2542,1.0,1272
2543,14089.0,1272
2544,0.0,1273
2545,14090.0,1273
2546,1.0,1274
2547,14092.0,1274
2548,1.0,1275
2549,14093.0,1275
2550,1.0,1276
2551,14096.0,1276
2552,1.0,1277
2553,14098.0,1277
2554,1.0,1278
2555,14099.0,1278
2556,1.0,1279
2557,14100.0,1279
2558,1.0,1280
2559,14101.0,1280
2560,1.0,1281
2561,14102.0,1281
2562,0.0,1282
2563,14104.0,1282
2564,0.0,1283
2565,14105.0,1283
2566,1.0,1284
2567,14107.0,1284
2568,1.0,1285
2569,14108.0,1285
2570,1.0,1286
2571,14109.0,1286
2572,1.0,1287
2573,14110.0,1287
2574,1.0,1288
2575,14111.0,1288
2576,1.0,1289
2577,14112.0,1289
2578,1.0,1290
2579,14113.0,1290
2580,0.0,1291
2581,14114.0,1291
2582,1.0,1292
2583,14116.0,1292
2584,0.0,1293
2585,14117.0,1293
2586,1.0,1294
2587,14121.0,1294
2588,1.0,1295
2589,14124.0,1295
2590,1.0,1296
2591,14125.0,1296
2592,1.0,1297
2593,14126.0,1297
2594,1.0,1298
2595,14127.0,1298
2596,1.0,1299
2597,14128.0,1299
2598,1.0,1300
2599,14129.0,1300
2600,0.0,1301
2601,14130.0,1301
2602,1.0,1302
2603,14132.0,1302
2604,1.0,1303
2605,14133.0,1303
2606,1.0,1304
2607,14135.0,1304
2608,1.0,1305
2609,14138.0,1305
2610,1.0,1306
2611,14139.0,1306
2612,1.0,1307
2613,14140.0,1307
2614,1.0,1308
2615,14141.0,1308
2616,0.0,1309
2617,14142.0,1309
2618,1.0,1310
2619,14143.0,1310
2620,1.0,1311
2621,14145.0,1311
2622,1.0,1312
2623,14146.0,1312
2624,1.0,1313
2625,14147.0,1313
2626,0.0,1314
2627,14148.0,1314
2628,0.0,1315
2629,14149.0,1315
2630,1.0,1316
2631,14150.0,1316
2632,1.0,1317
2633,14152.0,1317
2634,0.0,1318
2635,14154.0,1318
2636,0.0,1319
2637,14155.0,1319
2638,2.0,1320
2639,14156.0,1320
2640,1.0,1321
2641,14157.0,1321
2642,1.0,1322
2643,14158.0,1322
2644,1.0,1323
2645,14159.0,1323
2646,0.0,1324
2647,14161.0,1324
2648,0.0,1325
2649,14162.0,1325
2650,1.0,1326
2651,14163.0,1326
2652,1.0,1327
2653,14164.0,1327
2654,0.0,1328
2655,14165.0,1328
2656,1.0,1329
2657,14167.0,1329
2658,1.0,1330
2659,14171.0,1330
2660,1.0,1331
2661,14173.0,1331
2662,1.0,1332
2663,14174.0,1332
2664,1.0,1333
2665,14175.0,1333
2666,0.0,1334
2667,14176.0,1334
2668,1.0,1335
2669,14177.0,1335
2670,1.0,1336
2671,14178.0,1336
2672,1.0,1337
2673,14179.0,1337
2674,1.0,1338
2675,14180.0,1338
2676,1.0,1339
2677,14184.0,1339
2678,0.0,1340
2679,14185.0,1340
2680,1.0,1341
2681,14188.0,1341
2682,1.0,1342
2683,14189.0,1342
2684,1.0,1343
2685,14191.0,1343
2686,1.0,1344
2687,14193.0,1344
2688,1.0,1345
2689,14194.0,1345
2690,0.0,1346
2691,14195.0,1346
2692,1.0,1347
2693,14196.0,1347
2694,1.0,1348
2695,14198.0,1348
2696,0.0,1349
2697,14199.0,1349
2698,1.0,1350
2699,14201.0,1350
2700,1.0,1351
2701,14205.0,1351
2702,0.0,1352
2703,14206.0,1352
2704,1.0,1353
2705,14208.0,1353
2706,1.0,1354
2707,14209.0,1354
2708,1.0,1355
2709,14210.0,1355
2710,1.0,1356
2711,14211.0,1356
2712,1.0,1357
2713,14212.0,1357
2714,1.0,1358
2715,14214.0,1358
2716,1.0,1359
2717,14215.0,1359
2718,1.0,1360
2719,14216.0,1360
2720,1.0,1361
2721,14217.0,1361
2722,1.0,1362
2723,14218.0,1362
2724,0.0,1363
2725,14220.0,1363
2726,1.0,1364
2727,14221.0,1364
2728,0.0,1365
2729,14222.0,1365
2730,1.0,1366
2731,14223.0,1366
2732,1.0,1367
2733,14224.0,1367
2734,1.0,1368
2735,14226.0,1368
2736,1.0,1369
2737,14227.0,1369
2738,1.0,1370
2739,14229.0,1370
2740,0.0,1371
2741,14231.0,1371
2742,1.0,1372
2743,14232.0,1372
2744,1.0,1373
2745,14233.0,1373
2746,1.0,1374
2747,14234.0,1374
2748,1.0,1375
2749,14235.0,1375
2750,1.0,1376
2751,14236.0,1376
2752,0.0,1377
2753,14237.0,1377
2754,0.0,1378
2755,14238.0,1378
2756,1.0,1379
2757,14239.0,1379
2758,1.0,1380
2759,14240.0,1380
2760,0.0,1381
2761,14241.0,1381
2762,0.0,1382
2763,14242.0,1382
2764,1.0,1383
2765,14243.0,1383
2766,0.0,1384
2767,14245.0,1384
2768,1.0,1385
2769,14246.0,1385
2770,0.0,1386
2771,14247.0,1386
2772,0.0,1387
2773,14248.0,1387
2774,1.0,1388
2775,14250.0,1388
2776,1.0,1389
2777,14251.0,1389
2778,0.0,1390
2779,14256.0,1390
2780,1.0,1391
2781,14257.0,1391
2782,1.0,1392
2783,14258.0,1392
2784,1.0,1393
2785,14259.0,1393
2786,1.0,1394
2787,14261.0,1394
2788,1.0,1395
2789,14262.0,1395
2790,0.0,1396
2791,14264.0,1396
2792,1.0,1397
2793,14265.0,1397
2794,0.0,1398
2795,14267.0,1398
2796,0.0,1399
2797,14270.0,1399
2798,0.0,1400
2799,14271.0,1400
2800,1.0,1401
2801,14272.0,1401
2802,1.0,1402
2803,14273.0,1402
2804,1.0,1403
2805,14276.0,1403
2806,1.0,1404
2807,14277.0,1404
2808,0.0,1405
2809,14280.0,1405
2810,1.0,1406
2811,14282.0,1406
2812,1.0,1407
2813,14284.0,1407
2814,1.0,1408
2815,14285.0,1408
2816,1.0,1409
2817,14286.0,1409
2818,0.0,1410
2819,14287.0,1410
2820,0.0,1411
2821,14288.0,1411
2822,1.0,1412
2823,14289.0,1412
2824,1.0,1413
2825,14290.0,1413
2826,1.0,1414
2827,14291.0,1414
2828,1.0,1415
2829,14292.0,1415
2830,1.0,1416
2831,14293.0,1416
2832,1.0,1417
2833,14295.0,1417
2834,1.0,1418
2835,14297.0,1418
2836,2.0,1419
2837,14298.0,1419
2838,1.0,1420
2839,14299.0,1420
2840,1.0,1421
2841,14300.0,1421
2842,1.0,1422
2843,14301.0,1422
2844,0.0,1423
2845,14304.0,1423
2846,1.0,1424
2847,14305.0,1424
2848,1.0,1425
2849,14306.0,1425
2850,1.0,1426
2851,14307.0,1426
2852,1.0,1427
2853,14309.0,1427
2854,0.0,1428
2855,14311.0,1428
2856,1.0,1429
2857,14312.0,1429
2858,1.0,1430
2859,14314.0,1430
2860,1.0,1431
2861,14315.0,1431
2862,1.0,1432
2863,14317.0,1432
2864,0.0,1433
2865,14320.0,1433
2866,1.0,1434
2867,14321.0,1434
2868,1.0,1435
2869,14323.0,1435
2870,0.0,1436
2871,14326.0,1436
2872,0.0,1437
2873,14327.0,1437
2874,1.0,1438
2875,14329.0,1438
2876,1.0,1439
2877,14331.0,1439
2878,1.0,1440
2879,14332.0,1440
2880,1.0,1441
2881,14333.0,1441
2882,1.0,1442
2883,14334.0,1442
2884,1.0,1443
2885,14335.0,1443
2886,1.0,1444
2887,14336.0,1444
2888,0.0,1445
2889,14338.0,1445
2890,0.0,1446
2891,14339.0,1446
2892,0.0,1447
2893,14340.0,1447
2894,1.0,1448
2895,14341.0,1448
2896,1.0,1449
2897,14342.0,1449
2898,1.0,1450
2899,14344.0,1450
2900,1.0,1451
2901,14345.0,1451
2902,1.0,1452
2903,14346.0,1452
2904,0.0,1453
2905,14348.0,1453
2906,1.0,1454
2907,14349.0,1454
2908,0.0,1455
2909,14350.0,1455
2910,0.0,1456
2911,14351.0,1456
2912,0.0,1457
2913,14352.0,1457
2914,0.0,1458
2915,14353.0,1458
2916,1.0,1459
2917,14354.0,1459
2918,0.0,1460
2919,14355.0,1460
2920,1.0,1461
2921,14356.0,1461
2922,1.0,1462
2923,14357.0,1462
2924,1.0,1463
2925,14359.0,1463
2926,1.0,1464
2927,14360.0,1464
2928,1.0,1465
2929,14362.0,1465
2930,1.0,1466
2931,14364.0,1466
2932,1.0,1467
2933,14367.0,1467
2934,0.0,1468
2935,14368.0,1468
2936,0.0,1469
2937,14371.0,1469
2938,0.0,1470
2939,14373.0,1470
2940,0.0,1471
2941,14375.0,1471
2942,0.0,1472
2943,14377.0,1472
2944,1.0,1473
2945,14379.0,1473
2946,1.0,1474
