antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,connection
RED FLORAL FELTCRAFT SHOULDER BAG,PINK FLORAL FELTCRAFT SHOULDER BAG,0.018865076969514036,0.01584666465439179,0.01056444310292786,0.56,35.33866666666667,0.010265494554512682,2.2367121257854734,0.9903860944470082,081058
PINK FLORAL FELTCRAFT SHOULDER BAG,RED FLORAL FELTCRAFT SHOULDER BAG,0.01584666465439179,0.018865076969514036,0.01056444310292786,0.6666666666666666,35.33866666666666,0.010265494554512682,2.9434047690914578,0.9873485661708328,075065
PLASTERS IN TIN CIRCUS PARADE ,PLASTERS IN TIN WOODLAND ANIMALS,0.02837307576214911,0.03471174162390583,0.01448837911258678,0.5106382978723404,14.71082331174838,0.013503500237655555,1.9725455714641924,0.9592394118256187,077060
PLAYING CARDS JUBILEE UNION JACK,PLAYING CARDS KEEP CALM & CARRY ON,0.028674916993661335,0.049351041352248715,0.017054029580440687,0.5947368421052631,12.051150812811846,0.015638892566114206,2.3457571706892564,0.9440921365988878,078061
POPPY'S PLAYHOUSE BEDROOM ,POPPY'S PLAYHOUSE KITCHEN,0.01524298219136734,0.017204950196196802,0.012224569876245095,0.801980198019802,46.61334028139656,0.011962315126801105,4.963115001509207,0.9936937703987513,079063
POPPY'S PLAYHOUSE KITCHEN,POPPY'S PLAYHOUSE BEDROOM ,0.017204950196196802,0.01524298219136734,0.012224569876245095,0.7105263157894736,46.61334028139655,0.011962315126801105,3.4018878797025476,0.9956774956774956,080062
RED HANGING HEART T-LIGHT HOLDER,WHITE HANGING HEART T-LIGHT HOLDER,0.03969212194385753,0.0810443706610323,0.026260187141563536,0.6615969581749049,8.163391889882533,0.023043364098422652,2.715565511417399,0.9137714264037241,082100
REGENCY MILK JUG PINK ,REGENCY SUGAR BOWL GREEN,0.01569574403863568,0.013130093570781768,0.011017204950196197,0.7019230769230769,53.459106984969054,0.01081111836230587,3.3107893635044734,0.9969418574855181,084069
REGENCY SUGAR BOWL GREEN,REGENCY MILK JUG PINK ,0.013130093570781768,0.01569574403863568,0.011017204950196197,0.839080459770115,53.459106984969054,0.01081111836230587,6.116747876331338,0.9943500221013225,085068
REGENCY TEA PLATE ROSES ,REGENCY TEA PLATE GREEN ,0.016601267733172352,0.014790220344099004,0.011319046181708422,0.6818181818181818,46.09925788497217,0.011073509773943422,3.0963735932042598,0.9948229997953755,087070
RIBBON REEL CHRISTMAS PRESENT ,RIBBON REEL CHRISTMAS SOCK BAUBLE,0.022487171747660732,0.022487171747660732,0.01252641110775732,0.5570469798657718,24.771767037520828,0.01202073821454853,2.206809263781796,0.9817072830460332,089073
RIBBON REEL CHRISTMAS SOCK BAUBLE,RIBBON REEL CHRISTMAS PRESENT ,0.022487171747660732,0.022487171747660732,0.01252641110775732,0.5570469798657718,24.771767037520828,0.01202073821454853,2.206809263781796,0.9817072830460332,090072
ROLL WRAP 50'S RED CHRISTMAS ,ROLL WRAP 50'S CHRISTMAS,0.023392695442197405,0.03848475701780863,0.018412315122245698,0.7870967741935483,20.452169512966474,0.017512052922161132,4.516207959461806,0.9738872801984135,091074
ROUND SNACK BOXES SET OF 4 FRUITS ,ROUND SNACK BOXES SET OF4 WOODLAND ,0.01931783881678237,0.03139148807727136,0.010715363718683972,0.5546875,17.669996995192307,0.010108948011788299,2.17512086887911,0.9619904716077321,093076
SET 12 COLOUR PENCILS DOLLY GIRL ,SET 12 COLOUR PENCILS SPACEBOY ,0.026863869604587986,0.03486266223966194,0.01931783881678237,0.7191011235955056,20.626684177245973,0.0183812928043073,3.435888922426803,0.9777862321650123,094078
SET 12 COLOURING PENCILS DOILY,SET 12 COLOUR PENCILS SPACEBOY ,0.020676124358587383,0.03486266223966194,0.010413522487171747,0.5036496350364963,14.446677410181058,0.009692697747233069,1.9444678716642103,0.9504311644455165,096078
SET 12 COLOUR PENCILS SPACEBOY ,SET 12 COLOUR PENCILS DOLLY GIRL ,0.03486266223966194,0.026863869604587986,0.01931783881678237,0.5541125541125541,20.626684177245977,0.0183812928043073,2.1824703506926233,0.9858898553557466,095077
SET 36 COLOUR PENCILS SPACEBOY ,SET 36 COLOUR PENCILS DOLLY GIRL,0.020072441895562933,0.014941140959855116,0.011017204950196197,0.5488721804511278,36.73562694615327,0.01071729976642609,2.183547137538988,0.9927044720447099,098079
SET 36 COLOUR PENCILS DOLLY GIRL,SET 36 COLOUR PENCILS SPACEBOY ,0.014941140959855116,0.020072441895562933,0.011017204950196197,0.7373737373737373,36.73562694615326,0.01071729976642609,3.731262625089972,0.9875333441069866,097080
SET OF 12 MINI LOAF BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES,0.03350437669785693,0.043012375490492,0.02097796559009961,0.6261261261261262,14.556883198988464,0.019536862758996496,2.5596536462784436,0.9635884047290587,099081
SET OF 6 SNACK LOAF BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES,0.027165710836100213,0.043012375490492,0.017204950196196802,0.6333333333333333,14.724444444444444,0.01603648844124833,2.6099662486622943,0.9581135587961527,104081
SET OF 6 TEA TIME BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES,0.02852399637790522,0.043012375490492,0.017657712043465137,0.6190476190476191,14.392314118629908,0.016430827200769244,2.512092514337459,0.9578398919706982,106081
SET OF 12 MINI LOAF BAKING CASES,SET OF 6 SNACK LOAF BAKING CASES,0.03350437669785693,0.027165710836100213,0.018261394506489587,0.545045045045045,20.063713713713714,0.01735122429737183,2.1383090316275815,0.983096824815069,099088
SET OF 6 TEA TIME BAKING CASES,SET OF 6 SNACK LOAF BAKING CASES,0.02852399637790522,0.027165710836100213,0.014639299728342891,0.5132275132275133,18.892475014697236,0.013864425090850748,1.9985400070867072,0.9748762390112575,106088
SET OF 12 MINI LOAF BAKING CASES,SET OF 6 TEA TIME BAKING CASES,0.03350437669785693,0.02852399637790522,0.017204950196196802,0.5135135135135136,18.002860002860007,0.01624927147662316,1.9969228963343062,0.977193530359315,099090
SET OF 6 SNACK LOAF BAKING CASES,SET OF 6 TEA TIME BAKING CASES,0.027165710836100213,0.02852399637790522,0.014639299728342891,0.5388888888888889,18.892475014697236,0.013864425090850748,2.106815429541892,0.973515102469045,104090
SET OF 6 SNACK LOAF BAKING CASES,SET OF 12 MINI LOAF BAKING CASES,0.027165710836100213,0.03350437669785693,0.018261394506489587,0.6722222222222222,20.06371371371371,0.01735122429737183,2.94863071515908,0.9766912916716881,104082
SET OF 6 TEA TIME BAKING CASES,SET OF 12 MINI LOAF BAKING CASES,0.02852399637790522,0.03350437669785693,0.017204950196196802,0.6031746031746033,18.002860002860004,0.01624927147662316,2.435568970721401,0.9721838384994647,106082
SET OF TEA COFFEE SUGAR TINS PANTRY,SET OF 3 CAKE TINS PANTRY DESIGN ,0.0246000603682463,0.05599154844551766,0.014337458496830668,0.5828220858895706,10.409108197046617,0.012960063024959346,2.2628437882850094,0.9267278516576138,108083
SET OF 3 WOODEN SLEIGH DECORATIONS,SET OF 3 WOODEN HEART DECORATIONS,0.03244793238756414,0.042710534258979777,0.01977060066405071,0.6093023255813954,14.265855863259102,0.01838473213617859,2.4502051801704687,0.961087872585406,101084
SET OF 3 WOODEN STOCKING DECORATION,SET OF 3 WOODEN HEART DECORATIONS,0.03591910654995473,0.042710534258979777,0.02429821913673408,0.676470588235294,15.83849511536063,0.022764094905880293,2.9588947122904257,0.971767716642618,102084
SET OF 3 WOODEN TREE DECORATIONS,SET OF 3 WOODEN HEART DECORATIONS,0.033202535466344704,0.042710534258979777,0.02324177482644129,0.7,16.389399293286218,0.021823676797920983,3.1909648858034005,0.9712323268364478,103084
SET OF 3 WOODEN SLEIGH DECORATIONS,SET OF 3 WOODEN STOCKING DECORATION,0.03244793238756414,0.03591910654995473,0.021883489284636282,0.6744186046511629,18.776040648817666,0.02071798854388164,2.9611056013108543,0.9784906330176046,101086
SET OF 3 WOODEN HEART DECORATIONS,SET OF 3 WOODEN STOCKING DECORATION,0.042710534258979777,0.03591910654995473,0.02429821913673408,0.568904593639576,15.838495115360631,0.022764094905880293,2.2363515807078924,0.9786618593588277,100086
SET OF 3 WOODEN TREE DECORATIONS,SET OF 3 WOODEN STOCKING DECORATION,0.033202535466344704,0.03591910654995473,0.02520374283127075,0.759090909090909,21.133346065699005,0.024011137422126464,4.001845218094527,0.9853991673225512,103086
SET OF 3 WOODEN SLEIGH DECORATIONS,SET OF 3 WOODEN TREE DECORATIONS,0.03244793238756414,0.033202535466344704,0.02173256866888017,0.6697674418604652,20.172177589852012,0.02065521504297252,2.927626124996281,0.9823003864885007,101087
SET OF 3 WOODEN STOCKING DECORATION,SET OF 3 WOODEN TREE DECORATIONS,0.03591910654995473,0.033202535466344704,0.02520374283127075,0.7016806722689075,21.133346065699005,0.024011137422126464,3.2408140360423934,0.9881758086831971,102087
SET OF 3 WOODEN HEART DECORATIONS,SET OF 3 WOODEN TREE DECORATIONS,0.042710534258979777,0.033202535466344704,0.02324177482644129,0.5441696113074205,16.389399293286218,0.021823676797920983,2.120958778783135,0.9808788090358325,100087
SET OF 3 WOODEN STOCKING DECORATION,SET OF 3 WOODEN SLEIGH DECORATIONS,0.03591910654995473,0.03244793238756414,0.021883489284636282,0.6092436974789915,18.776040648817666,0.02071798854388164,2.4761009902339755,0.9820136894608426,102085
SET OF 3 WOODEN TREE DECORATIONS,SET OF 3 WOODEN SLEIGH DECORATIONS,0.033202535466344704,0.03244793238756414,0.02173256866888017,0.6545454545454545,20.17217758985201,0.02065521504297252,2.8008086167728408,0.9830670898810143,103085
SET OF 6 T-LIGHTS SNOWMEN,SET OF 6 T-LIGHTS SANTA,0.01448837911258678,0.020827044974343494,0.010111681255659524,0.6979166666666667,33.51011473429952,0.00980993113227634,3.2414001269814845,0.9844209275216567,105089
SMALL DOLLY MIX DESIGN ORANGE BOWL,SMALL MARSHMALLOWS PINK BOWL,0.02097796559009961,0.015544823422879566,0.01252641110775732,0.5971223021582733,38.41293567088077,0.012200312336887977,2.443558384718209,0.99483675413849,109093
SMALL MARSHMALLOWS PINK BOWL,SMALL DOLLY MIX DESIGN ORANGE BOWL,0.015544823422879566,0.02097796559009961,0.01252641110775732,0.8058252427184466,38.41293567088076,0.012200312336887977,5.041963477210986,0.9893463167402093,110092
TRADITIONAL NAUGHTS & CROSSES,TRADITIONAL PICK UP STICKS GAME ,0.03259885300332025,0.03486266223966194,0.017054029580440687,0.5231481481481481,15.005972422639088,0.015917546778785544,2.023977329672165,0.964811619013433,115097
VINTAGE HEADS AND TAILS CARD GAME ,VINTAGE SNAP CARDS,0.03486266223966194,0.05267129489888319,0.01916691820102626,0.5497835497835497,10.438010890732953,0.017330656637240868,2.104162796907288,0.9368576582344721,117099
WOODEN PICTURE FRAME WHITE FINISH,WOODEN FRAME ANTIQUE WHITE ,0.039993963175369754,0.0466344702686387,0.026712948988831874,0.6679245283018869,14.32254991756732,0.024847851702205062,2.8709302883955776,0.9689314386662368,121102
WOODEN FRAME ANTIQUE WHITE ,WOODEN PICTURE FRAME WHITE FINISH,0.0466344702686387,0.039993963175369754,0.026712948988831874,0.5728155339805825,14.32254991756732,0.024847851702205062,2.2472868589303845,0.9756803674775893,119104
WOODEN STAR CHRISTMAS SCANDINAVIAN,WOODEN HEART CHRISTMAS SCANDINAVIAN,0.06097192876546936,0.05946272260790824,0.045879867189858134,0.7524752475247525,12.65457104086043,0.042254310302807886,3.799770600664051,0.9807770390295893,122103
WOODEN TREE CHRISTMAS SCANDINAVIAN,WOODEN HEART CHRISTMAS SCANDINAVIAN,0.038031995170540296,0.05946272260790824,0.028222155146392997,0.7420634920634921,12.479473853839336,0.025960669167341854,3.6463906754278024,0.9562359787170139,123103
WOODEN STAR CHRISTMAS SCANDINAVIAN,WOODEN TREE CHRISTMAS SCANDINAVIAN,0.06097192876546936,0.038031995170540296,0.03184424992453969,0.5222772277227723,13.732575043218608,0.029525365824192837,2.013653232907263,0.9873830971282149,122106
WOODEN HEART CHRISTMAS SCANDINAVIAN,WOODEN STAR CHRISTMAS SCANDINAVIAN,0.05946272260790824,0.06097192876546936,0.045879867189858134,0.7715736040609137,12.65457104086043,0.042254310302807886,4.110856222960056,0.9792032632930207,120105
WOODEN TREE CHRISTMAS SCANDINAVIAN,WOODEN STAR CHRISTMAS SCANDINAVIAN,0.038031995170540296,0.06097192876546936,0.03184424992453969,0.8373015873015873,13.732575043218608,0.029525365824192837,5.7715871695390675,0.963837092929362,123105
